# type = 1
# x0 = 0.1, y0 = 0, z0 = 0
# projection: horizontal = z, vertical = x
# z   x
-0.861003 1.720690
-0.863147 1.720130
-0.865282 1.719568
-0.867408 1.719006
-0.869525 1.718442
-0.871632 1.717876
-0.873730 1.717310
-0.875818 1.716743
-0.877898 1.716174
-0.879968 1.715604
-0.882028 1.715033
-0.884080 1.714461
-0.886122 1.713888
-0.888154 1.713313
-0.890177 1.712737
-0.892191 1.712161
-0.894195 1.711583
-0.896190 1.711004
-0.898176 1.710423
-0.900152 1.709842
-0.902119 1.709259
-0.904076 1.708676
-0.906023 1.708091
-0.907962 1.707505
-0.909890 1.706918
-0.911809 1.706330
-0.913719 1.705740
-0.915619 1.705150
-0.917510 1.704558
-0.919391 1.703966
-0.921262 1.703372
-0.923124 1.702777
-0.924976 1.702181
-0.926819 1.701584
-0.928652 1.700986
-0.930476 1.700386
-0.932289 1.699786
-0.934094 1.699184
-0.935888 1.698582
-0.937673 1.697978
-0.939448 1.697373
-0.941214 1.696767
-0.942970 1.696161
-0.944716 1.695552
-0.946452 1.694943
-0.948179 1.694333
-0.949896 1.693722
-0.951603 1.693110
-0.953300 1.692496
-0.954988 1.691882
-0.956666 1.691266
-0.958334 1.690650
-0.959992 1.690032
-0.961641 1.689414
-0.963280 1.688794
-0.964908 1.688173
-0.966527 1.687552
-0.968137 1.686929
-0.969736 1.686305
-0.971325 1.685680
-0.972905 1.685054
-0.974475 1.684427
-0.976035 1.683799
-0.977584 1.683170
-0.979124 1.682540
-0.980654 1.681909
-0.982175 1.681277
-0.983685 1.680644
-0.985185 1.680010
-0.986675 1.679375
-0.988156 1.678739
-0.989626 1.678102
-0.991086 1.677464
-0.992537 1.676825
-0.993977 1.676185
-0.995408 1.675544
-0.996828 1.674902
-0.998238 1.674259
-0.999638 1.673615
-1.001029 1.672971
-1.002409 1.672325
-1.003779 1.671678
-1.005139 1.671030
-1.006489 1.670381
-1.007829 1.669732
-1.009159 1.669081
-1.010478 1.668429
-1.011788 1.667777
-1.013087 1.667123
-1.014376 1.666469
-1.015655 1.665814
-1.016924 1.665157
-1.018183 1.664500
-1.019432 1.663842
-1.020670 1.663183
-1.021899 1.662523
-1.023117 1.661862
-1.024325 1.661200
-1.025522 1.660537
-1.026710 1.659873
-1.027887 1.659209
-1.029054 1.658543
-1.030211 1.657877
-1.031357 1.657209
-1.032494 1.656541
-1.033620 1.655872
-1.034736 1.655202
-1.035841 1.654531
-1.036936 1.653859
-1.038021 1.653187
-1.039096 1.652513
-1.040160 1.651839
-1.041214 1.651163
-1.042258 1.650487
-1.043291 1.649810
-1.044314 1.649132
-1.045327 1.648454
-1.046329 1.647774
-1.047321 1.647094
-1.048303 1.646412
-1.049274 1.645730
-1.050235 1.645047
-1.051186 1.644363
-1.052126 1.643679
-1.053055 1.642993
-1.053975 1.642307
-1.054884 1.641620
-1.055782 1.640932
-1.056670 1.640243
-1.057548 1.639553
-1.058415 1.638863
-1.059272 1.638171
-1.060118 1.637479
-1.060954 1.636787
-1.061780 1.636093
-1.062595 1.635398
-1.063399 1.634703
-1.064193 1.634007
-1.064977 1.633310
-1.065750 1.632613
-1.066512 1.631914
-1.067264 1.631215
-1.068006 1.630515
-1.068737 1.629814
-1.069457 1.629113
-1.070167 1.628410
-1.070867 1.627707
-1.071556 1.627004
-1.072234 1.626299
-1.072902 1.625594
-1.073559 1.624888
-1.074206 1.624181
-1.074842 1.623473
-1.075468 1.622765
-1.076083 1.622056
-1.076687 1.621346
-1.077281 1.620635
-1.077864 1.619924
-1.078437 1.619212
-1.078999 1.618500
-1.079551 1.617786
-1.080092 1.617072
-1.080622 1.616357
-1.081141 1.615642
-1.081650 1.614925
-1.082149 1.614208
-1.082637 1.613491
-1.083114 1.612772
-1.083580 1.612053
-1.084036 1.611334
-1.084481 1.610613
-1.084916 1.609892
-1.085340 1.609170
-1.085753 1.608448
-1.086156 1.607725
-1.086548 1.607001
-1.086929 1.606277
-1.087299 1.605552
-1.087659 1.604826
-1.088008 1.604099
-1.088347 1.603372
-1.088675 1.602645
-1.088992 1.601916
-1.089298 1.601187
-1.089594 1.600458
-1.089879 1.599727
-1.090153 1.598996
-1.090416 1.598265
-1.090669 1.597533
-1.090911 1.596800
-1.091143 1.596066
-1.091363 1.595332
-1.091573 1.594598
-1.091772 1.593863
-1.091961 1.593127
-1.092139 1.592390
-1.092305 1.591653
-1.092462 1.590916
-1.092607 1.590177
-1.092742 1.589439
-1.092866 1.588699
-1.092979 1.587959
-1.093081 1.587219
-1.093173 1.586477
-1.093254 1.585736
-1.093324 1.584993
-1.093383 1.584251
-1.093431 1.583507
-1.093469 1.582763
-1.093496 1.582019
-1.093512 1.581274
-1.093518 1.580528
-1.093512 1.579782
-1.093496 1.579035
-1.093469 1.578288
-1.093431 1.577540
-1.093383 1.576792
-1.093323 1.576043
-1.093253 1.575294
-1.093172 1.574544
-1.093080 1.573794
-1.092977 1.573043
-1.092864 1.572292
-1.092740 1.571540
-1.092605 1.570787
-1.092459 1.570034
-1.092302 1.569281
-1.092135 1.568527
-1.091956 1.567773
-1.091767 1.567018
-1.091567 1.566263
-1.091356 1.565507
-1.091134 1.564751
-1.090902 1.563994
-1.090659 1.563237
-1.090404 1.562479
-1.090139 1.561721
-1.089864 1.560962
-1.089577 1.560203
-1.089279 1.559444
-1.088971 1.558684
-1.088652 1.557924
-1.088322 1.557163
-1.087981 1.556402
-1.087629 1.555640
-1.087267 1.554878
-1.086893 1.554115
-1.086509 1.553352
-1.086114 1.552589
-1.085708 1.551825
-1.085291 1.551061
-1.084864 1.550296
-1.084425 1.549532
-1.083976 1.548766
-1.083516 1.548000
-1.083045 1.547234
-1.082563 1.546468
-1.082070 1.545701
-1.081567 1.544933
-1.081052 1.544166
-1.080527 1.543398
-1.079991 1.542629
-1.079444 1.541860
-1.078886 1.541091
-1.078318 1.540322
-1.077738 1.539552
-1.077148 1.538781
-1.076547 1.538011
-1.075935 1.537240
-1.075312 1.536469
-1.074678 1.535697
-1.074034 1.534925
-1.073379 1.534153
-1.072712 1.533380
-1.072035 1.532607
-1.071347 1.531834
-1.070649 1.531060
-1.069939 1.530286
-1.069219 1.529512
-1.068487 1.528738
-1.067745 1.527963
-1.066992 1.527188
-1.066229 1.526412
-1.065454 1.525637
-1.064669 1.524861
-1.063873 1.524084
-1.063065 1.523308
-1.062248 1.522531
-1.061419 1.521754
-1.060579 1.520977
-1.059729 1.520199
-1.058868 1.519421
-1.057996 1.518643
-1.057113 1.517864
-1.056219 1.517086
-1.055315 1.516307
-1.054400 1.515528
-1.053474 1.514748
-1.052537 1.513969
-1.051589 1.513189
-1.050630 1.512409
-1.049661 1.511628
-1.048681 1.510848
-1.047690 1.510067
-1.046689 1.509286
-1.045676 1.508505
-1.044653 1.507723
-1.043619 1.506942
-1.042574 1.506160
-1.041518 1.505378
-1.040452 1.504596
-1.039375 1.503813
-1.038287 1.503031
-1.037188 1.502248
-1.036078 1.501465
-1.034958 1.500682
-1.033827 1.499898
-1.032685 1.499115
-1.031533 1.498331
-1.030369 1.497548
-1.029195 1.496764
-1.028011 1.495979
-1.026815 1.495195
-1.025609 1.494411
-1.024392 1.493626
-1.023164 1.492842
-1.021925 1.492057
-1.020676 1.491272
-1.019416 1.490487
-1.018145 1.489701
-1.016864 1.488916
-1.015572 1.488131
-1.014269 1.487345
-1.012955 1.486559
-1.011631 1.485774
-1.010296 1.484988
-1.008951 1.484202
-1.007594 1.483416
-1.006227 1.482630
-1.004849 1.481843
-1.003461 1.481057
-1.002062 1.480271
-1.000652 1.479484
-0.999232 1.478698
-0.997801 1.477911
-0.996359 1.477124
-0.994907 1.476337
-0.993444 1.475551
-0.991970 1.474764
-0.990485 1.473977
-0.988990 1.473190
-0.987485 1.472403
-0.985969 1.471616
-0.984442 1.470829
-0.982904 1.470041
-0.981356 1.469254
-0.979797 1.468467
-0.978228 1.467680
-0.976648 1.466893
-0.975058 1.466105
-0.973457 1.465318
-0.971845 1.464531
-0.970223 1.463744
-0.968590 1.462956
-0.966946 1.462169
-0.965292 1.461382
-0.963628 1.460595
-0.961953 1.459807
-0.960267 1.459020
-0.958571 1.458233
-0.956864 1.457446
-0.955147 1.456659
-0.953419 1.455872
-0.951681 1.455084
-0.949932 1.454297
-0.948173 1.453510
-0.946403 1.452724
-0.944623 1.451937
-0.942832 1.451150
-0.941031 1.450363
-0.939219 1.449576
-0.937397 1.448790
-0.935564 1.448003
-0.933721 1.447217
-0.931867 1.446430
-0.930003 1.445644
-0.928129 1.444858
-0.926244 1.444072
-0.924348 1.443285
-0.922443 1.442500
-0.920526 1.441714
-0.918600 1.440928
-0.916663 1.440142
-0.914715 1.439357
-0.912758 1.438571
-0.910789 1.437786
-0.908811 1.437001
-0.906822 1.436216
-0.904823 1.435431
-0.902813 1.434646
-0.900793 1.433861
-0.898763 1.433077
-0.896722 1.432292
-0.894671 1.431508
-0.892610 1.430724
-0.890538 1.429940
-0.888456 1.429156
-0.886364 1.428373
-0.884261 1.427589
-0.882149 1.426806
-0.880026 1.426023
-0.877892 1.425240
-0.875749 1.424457
-0.873595 1.423675
-0.871431 1.422892
-0.869257 1.422110
-0.867072 1.421328
-0.864877 1.420546
-0.862672 1.419765
-0.860457 1.418983
-0.858232 1.418202
-0.855996 1.417421
-0.853750 1.416640
-0.851495 1.415860
-0.849228 1.415080
-0.846952 1.414300
-0.844666 1.413520
-0.842369 1.412740
-0.840063 1.411961
-0.837746 1.411182
-0.835419 1.410403
-0.833082 1.409624
-0.830735 1.408846
-0.828378 1.408068
-0.826011 1.407290
-0.823633 1.406512
-0.821246 1.405735
-0.818848 1.404958
-0.816441 1.404181
-0.814023 1.403405
-0.811596 1.402629
-0.809158 1.401853
-0.806711 1.401077
-0.804253 1.400302
-0.801786 1.399527
-0.799308 1.398752
-0.796821 1.397978
-0.794323 1.397203
-0.791816 1.396430
-0.789298 1.395656
-0.786771 1.394883
-0.784234 1.394110
-0.781687 1.393338
-0.779130 1.392565
-0.776563 1.391794
-0.773986 1.391022
-0.771399 1.390251
-0.768803 1.389480
-0.766196 1.388710
-0.763580 1.387940
-0.760954 1.387170
-0.758318 1.386400
-0.755672 1.385631
-0.753017 1.384863
-0.750351 1.384094
-0.747676 1.383327
-0.744991 1.382559
-0.742296 1.381792
-0.739592 1.381025
-0.736878 1.380259
-0.734154 1.379493
-0.731420 1.378727
-0.728677 1.377962
-0.725924 1.377197
-0.723161 1.376433
-0.720389 1.375669
-0.717607 1.374905
-0.714815 1.374142
-0.712013 1.373379
-0.709202 1.372617
-0.706382 1.371855
-0.703551 1.371094
-0.700711 1.370333
-0.697862 1.369572
-0.695003 1.368812
-0.692134 1.368052
-0.689256 1.367293
-0.686368 1.366535
-0.683471 1.365776
-0.680564 1.365018
-0.677648 1.364261
-0.674722 1.363504
-0.671786 1.362748
-0.668841 1.361992
-0.665887 1.361236
-0.662923 1.360481
-0.659950 1.359727
-0.656967 1.358973
-0.653975 1.358219
-0.650974 1.357466
-0.647963 1.356714
-0.644943 1.355962
-0.641913 1.355210
-0.638874 1.354459
-0.635826 1.353709
-0.632768 1.352959
-0.629701 1.352209
-0.626624 1.351460
-0.623539 1.350712
-0.620444 1.349964
-0.617339 1.349217
-0.614226 1.348470
-0.611103 1.347724
-0.607971 1.346978
-0.604830 1.346233
-0.601679 1.345489
-0.598519 1.344744
-0.595351 1.344001
-0.592172 1.343258
-0.588985 1.342516
-0.585789 1.341774
-0.582583 1.341033
-0.579369 1.340292
-0.576145 1.339552
-0.572912 1.338813
-0.569670 1.338074
-0.566419 1.337336
-0.563159 1.336598
-0.559889 1.335861
-0.556611 1.335125
-0.553324 1.334389
-0.550027 1.333654
-0.546722 1.332919
-0.543408 1.332185
-0.540085 1.331452
-0.536752 1.330719
-0.533411 1.329987
-0.530061 1.329255
-0.526702 1.328525
-0.523334 1.327794
-0.519957 1.327065
-0.516572 1.326336
-0.513177 1.325608
-0.509774 1.324880
-0.506361 1.324153
-0.502940 1.323427
-0.499510 1.322701
-0.496072 1.321976
-0.492624 1.321252
-0.489168 1.320528
-0.485703 1.319805
-0.482229 1.319083
-0.478746 1.318362
-0.475255 1.317641
-0.471755 1.316921
-0.468247 1.316201
-0.464729 1.315482
-0.461204 1.314764
-0.457669 1.314047
-0.454126 1.313330
-0.450574 1.312614
-0.447013 1.311899
-0.443444 1.311184
-0.439867 1.310471
-0.436281 1.309757
-0.432686 1.309045
-0.429083 1.308333
-0.425471 1.307623
-0.421851 1.306912
-0.418222 1.306203
-0.414585 1.305494
-0.410939 1.304786
-0.407285 1.304079
-0.403623 1.303373
-0.399952 1.302667
-0.396273 1.301962
-0.392585 1.301258
-0.388889 1.300555
-0.385185 1.299852
-0.381472 1.299151
-0.377751 1.298450
-0.374022 1.297749
-0.370284 1.297050
-0.366538 1.296351
-0.362784 1.295654
-0.359021 1.294956
-0.355251 1.294260
-0.351472 1.293565
-0.347685 1.292870
-0.343890 1.292176
-0.340086 1.291483
-0.336275 1.290791
-0.332455 1.290100
-0.328627 1.289409
-0.324792 1.288719
-0.320948 1.288031
-0.317096 1.287343
-0.313235 1.286655
-0.309367 1.285969
-0.305491 1.285283
-0.301607 1.284599
-0.297715 1.283915
-0.293815 1.283232
-0.289907 1.282550
-0.285991 1.281869
-0.282067 1.281188
-0.278135 1.280509
-0.274195 1.279830
-0.270248 1.279152
-0.266292 1.278475
-0.262329 1.277799
-0.258358 1.277124
-0.254379 1.276450
-0.250392 1.275777
-0.246398 1.275104
-0.242395 1.274432
-0.238385 1.273762
-0.234368 1.273092
-0.230342 1.272423
-0.226309 1.271755
-0.222268 1.271088
-0.218220 1.270422
-0.214164 1.269757
-0.210100 1.269093
-0.206028 1.268429
-0.201950 1.267767
-0.197863 1.267105
-0.193769 1.266445
-0.189667 1.265785
-0.185558 1.265126
-0.181441 1.264469
-0.177317 1.263812
-0.173186 1.263156
-0.169047 1.262501
-0.164900 1.261847
-0.160746 1.261194
-0.156585 1.260542
-0.152416 1.259891
-0.148240 1.259241
-0.144057 1.258592
-0.139866 1.257944
-0.135668 1.257297
-0.131462 1.256651
-0.127250 1.256006
-0.123030 1.255362
-0.118803 1.254719
-0.114568 1.254076
-0.110327 1.253435
-0.106078 1.252795
-0.101822 1.252156
-0.097559 1.251518
-0.093289 1.250881
-0.089011 1.250245
-0.084727 1.249609
-0.080435 1.248975
-0.076137 1.248342
-0.071831 1.247710
-0.067518 1.247079
-0.063199 1.246449
-0.058872 1.245820
-0.054538 1.245193
-0.050198 1.244566
-0.045850 1.243940
-0.041496 1.243315
-0.037134 1.242691
-0.032766 1.242069
-0.028391 1.241447
-0.024009 1.240827
-0.019620 1.240207
-0.015225 1.239589
-0.010822 1.238972
-0.006413 1.238355
-0.001997 1.237740
0.002425 1.237126
0.006855 1.236513
0.011291 1.235901
0.015733 1.235290
0.020183 1.234681
0.024639 1.234072
0.029101 1.233464
0.033571 1.232858
0.038046 1.232253
0.042529 1.231649
0.047018 1.231045
0.051513 1.230443
0.056015 1.229843
0.060524 1.229243
0.065038 1.228644
0.069560 1.228047
0.074088 1.227450
0.078622 1.226855
0.083162 1.226261
0.087709 1.225668
0.092262 1.225076
0.096822 1.224485
0.101388 1.223896
0.105960 1.223307
0.110539 1.222720
0.115123 1.222134
0.119714 1.221549
0.124312 1.220965
0.128915 1.220383
0.133525 1.219801
0.138140 1.219221
0.142762 1.218642
0.147390 1.218064
0.152024 1.217487
0.156664 1.216911
0.161310 1.216337
0.165963 1.215764
0.170621 1.215192
0.175285 1.214621
0.179955 1.214051
0.184632 1.213483
0.189314 1.212916
0.194002 1.212350
0.198696 1.211785
0.203395 1.211221
0.208101 1.210659
0.212812 1.210097
0.217530 1.209537
0.222253 1.208979
0.226982 1.208421
0.231716 1.207865
0.236457 1.207310
0.241203 1.206756
0.245954 1.206203
0.250712 1.205652
0.255475 1.205102
0.260244 1.204553
0.265018 1.204005
0.269798 1.203459
0.274583 1.202914
0.279374 1.202370
0.284171 1.201827
0.288973 1.201286
0.293780 1.200746
0.298593 1.200207
0.303412 1.199669
0.308236 1.199133
0.313065 1.198598
0.317900 1.198064
0.322740 1.197531
0.327585 1.197000
0.332436 1.196470
0.337292 1.195942
0.342153 1.195414
0.347019 1.194888
0.351891 1.194363
0.356768 1.193840
0.361650 1.193318
0.366538 1.192797
0.371430 1.192277
0.376328 1.191759
0.381230 1.191242
0.386138 1.190726
0.391051 1.190212
0.395969 1.189699
0.400892 1.189187
0.405820 1.188677
0.410753 1.188168
0.415690 1.187660
0.420633 1.187154
0.425581 1.186649
0.430534 1.186145
0.435491 1.185643
0.440453 1.185142
0.445420 1.184642
0.450392 1.184144
0.455369 1.183647
0.460351 1.183151
0.465337 1.182657
0.470328 1.182164
0.475324 1.181672
0.480324 1.181182
0.485329 1.180693
0.490339 1.180206
0.495353 1.179719
0.500372 1.179235
0.505395 1.178751
0.510423 1.178269
0.515456 1.177789
0.520492 1.177309
0.525534 1.176832
0.530580 1.176355
0.535630 1.175880
0.540685 1.175406
0.545744 1.174934
0.550808 1.174463
0.555876 1.173993
0.560948 1.173525
0.566024 1.173059
0.571105 1.172593
0.576190 1.172129
0.581279 1.171667
0.586373 1.171206
0.591471 1.170746
0.596572 1.170288
0.601678 1.169831
0.606789 1.169376
0.611903 1.168922
0.617021 1.168469
0.622143 1.168018
0.627270 1.167568
0.632400 1.167120
0.637535 1.166673
0.642673 1.166228
0.647815 1.165784
0.652962 1.165342
0.658112 1.164900
0.663266 1.164461
0.668424 1.164023
0.673585 1.163586
0.678751 1.163151
0.683920 1.162717
0.689093 1.162285
0.694270 1.161854
0.699451 1.161424
0.704635 1.160996
0.709823 1.160570
0.715014 1.160145
0.720209 1.159721
0.725408 1.159299
0.730611 1.158879
0.735816 1.158460
0.741026 1.158042
0.746239 1.157626
0.751455 1.157211
0.756675 1.156798
0.761899 1.156386
0.767125 1.155976
0.772355 1.155567
0.777589 1.155160
0.782826 1.154755
0.788066 1.154350
0.793310 1.153948
0.798556 1.153547
0.803807 1.153147
0.809060 1.152749
0.814316 1.152352
0.819576 1.151957
0.824839 1.151563
0.830105 1.151171
0.835374 1.150780
0.840646 1.150391
0.845922 1.150004
0.851200 1.149618
0.856481 1.149233
0.861766 1.148850
0.867053 1.148469
0.872343 1.148089
0.877637 1.147711
0.882933 1.147334
0.888232 1.146959
0.893534 1.146585
0.898838 1.146213
0.904146 1.145842
0.909456 1.145473
0.914769 1.145105
0.920085 1.144739
0.925404 1.144375
0.930725 1.144012
0.936049 1.143651
0.941376 1.143291
0.946705 1.142933
0.952037 1.142576
0.957371 1.142221
0.962708 1.141867
0.968047 1.141515
0.973389 1.141165
0.978734 1.140816
0.984081 1.140469
0.989430 1.140123
0.994782 1.139779
1.000136 1.139437
1.005493 1.139096
1.010851 1.138757
1.016213 1.138419
1.021576 1.138083
1.026942 1.137748
1.032310 1.137415
1.037680 1.137084
1.043052 1.136754
1.048427 1.136426
1.053804 1.136099
1.059182 1.135774
1.064563 1.135451
1.069946 1.135129
1.075332 1.134809
1.080719 1.134490
1.086108 1.134173
1.091499 1.133858
1.096892 1.133544
1.102287 1.133232
1.107684 1.132922
1.113083 1.132613
1.118483 1.132306
1.123886 1.132000
1.129290 1.131696
1.134696 1.131394
1.140104 1.131093
1.145513 1.130794
1.150925 1.130496
1.156338 1.130200
1.161752 1.129906
1.167169 1.129614
1.172586 1.129323
1.178006 1.129033
1.183427 1.128746
1.188850 1.128460
1.194274 1.128175
1.199699 1.127892
1.205126 1.127611
1.210555 1.127332
1.215985 1.127054
1.221416 1.126778
1.226849 1.126503
1.232283 1.126231
1.237719 1.125959
1.243155 1.125690
1.248593 1.125422
1.254032 1.125156
1.259473 1.124891
1.264915 1.124628
1.270357 1.124367
1.275802 1.124108
1.281247 1.123850
1.286693 1.123594
1.292140 1.123339
1.297589 1.123086
1.303038 1.122835
1.308488 1.122585
1.313940 1.122338
1.319392 1.122091
1.324846 1.121847
1.330300 1.121604
1.335755 1.121363
1.341211 1.121124
1.346668 1.120886
1.352125 1.120650
1.357584 1.120415
1.363043 1.120183
1.368503 1.119952
1.373963 1.119722
1.379425 1.119495
1.384886 1.119269
1.390349 1.119045
1.395812 1.118822
1.401276 1.118601
1.406740 1.118382
1.412205 1.118165
1.417671 1.117949
1.423137 1.117735
1.428603 1.117523
1.434070 1.117312
1.439537 1.117104
1.445005 1.116896
1.450473 1.116691
1.455941 1.116487
1.461410 1.116285
1.466879 1.116085
1.472348 1.115886
1.477817 1.115689
1.483287 1.115494
1.488757 1.115301
1.494227 1.115109
1.499697 1.114919
1.505167 1.114731
1.510638 1.114544
1.516108 1.114359
1.521579 1.114176
1.527049 1.113995
1.532520 1.113815
1.537990 1.113637
1.543461 1.113461
1.548931 1.113287
1.554401 1.113114
1.559871 1.112943
1.565341 1.112774
1.570811 1.112606
1.576281 1.112441
1.581750 1.112277
1.587219 1.112114
1.592688 1.111954
1.598157 1.111795
1.603625 1.111638
1.609093 1.111483
1.614560 1.111329
1.620027 1.111177
1.625494 1.111027
1.630960 1.110879
1.636426 1.110732
1.641891 1.110588
1.647356 1.110444
1.652820 1.110303
1.658283 1.110164
1.663746 1.110026
1.669209 1.109890
1.674670 1.109755
1.680131 1.109623
1.685592 1.109492
1.691051 1.109363
1.696510 1.109236
1.701968 1.109110
1.707426 1.108987
1.712882 1.108865
1.718338 1.108745
1.723792 1.108626
1.729246 1.108509
1.734699 1.108395
1.740151 1.108281
1.745602 1.108170
1.751052 1.108060
1.756501 1.107953
1.761949 1.107847
1.767395 1.107742
1.772841 1.107640
1.778286 1.107539
1.783729 1.107440
1.789171 1.107343
1.794613 1.107247
1.800052 1.107154
1.805491 1.107062
1.810928 1.106972
1.816364 1.106884
1.821799 1.106797
1.827232 1.106712
1.832664 1.106629
1.838095 1.106548
1.843524 1.106469
1.848952 1.106391
1.854378 1.106315
1.859803 1.106241
1.865226 1.106169
1.870648 1.106099
1.876068 1.106030
1.881486 1.105963
1.886903 1.105898
1.892318 1.105835
1.897732 1.105773
1.903144 1.105713
1.908554 1.105655
1.913962 1.105599
1.919369 1.105545
1.924774 1.105492
1.930177 1.105441
1.935578 1.105392
1.940977 1.105345
1.946375 1.105300
1.951770 1.105256
1.957164 1.105214
1.962555 1.105174
1.967945 1.105136
1.973332 1.105100
1.978718 1.105065
1.984101 1.105032
1.989483 1.105001
1.994862 1.104972
2.000239 1.104945
2.005614 1.104919
2.010987 1.104895
2.016357 1.104873
2.021725 1.104853
2.027091 1.104834
2.032455 1.104818
2.037817 1.104803
2.043176 1.104790
2.048532 1.104779
2.053887 1.104769
2.059238 1.104762
2.064588 1.104756
2.069935 1.104752
2.075279 1.104750
2.080621 1.104749
2.085961 1.104751
2.091298 1.104754
2.096632 1.104759
2.101963 1.104766
2.107293 1.104774
2.112619 1.104785
2.117943 1.104797
2.123263 1.104811
2.128582 1.104827
2.133897 1.104845
2.139210 1.104864
2.144520 1.104885
2.149827 1.104909
2.155131 1.104933
2.160432 1.104960
2.165731 1.104989
2.171026 1.105019
2.176318 1.105051
2.181608 1.105085
2.186894 1.105121
2.192178 1.105159
2.197458 1.105198
2.202736 1.105239
2.208010 1.105282
2.213281 1.105327
2.218549 1.105374
2.223814 1.105422
